sampleNumber	sampleName	treatment	time	antibody	readout	cv	quality	normReadout
12	Mel133	PLX	15min	AKT-pS473	0.667230773601914	0.0373654898734093	Undet.	6.37846435255423
13	Mel133	SR	15min	AKT-pS473	0.647852425077934	0.0316282327433968	Good	5.39080248764846
14	Mel133	St	15min	AKT-pS473	0.722180081688776	0.0496583718860919	Good	4.64299958286927
15	Mel133	Tm 	15min	AKT-pS473	0.642078805506515	0.0366885779298188	Good	5.27175508190735
16	Mel133	991	15min	AKT-pS473	0.681960567318632	0.0345625666015847	Good	5.73632591330652
17	Mel133	901	30min	AKT-pS473	1.06958136926419	0.0378566280438526	Good	3.40322521859965
18	Mel133	AK	30min	AKT-pS473	0.0525999347175645	0.127982052376976	Good	3.49509049145101
19	Mel133	Nt	30min	AKT-pS473	1.16714925102124	0.035421415633916	Good	3.30427063957814
20	Mel133	PLX	30min	AKT-pS473	1.42401147303201	0.0312690846444975	Good	4.34792107143215
21	Mel133	SR	30min	AKT-pS473	1.39743946194164	0.0334016744552265	Good	3.66473885351134
22	Mel133	St	30min	AKT-pS473	1.34779454851166	0.0505683457838252	Good	5.46805971798054
23	Mel133	Tm 	30min	AKT-pS473	1.80460546064074	0.0447042266261575	Good	4.67419936310552
24	Mel133	991	30min	AKT-pS473	1.33224806826808	0.0377497358728225	Good	5.3932368435958
25	Mel133	901	1hr	AKT-pS473	1.077160646106	0.0392292424369937	Good	8.8250176135411
26	Mel133	AK	1hr	AKT-pS473	0.0628781360828315	0.160135962449097	Undet.	9.87204802668079
27	Mel133	Nt	1hr	AKT-pS473	1.44605438380991	0.0412267153411927	Good	13.5712746164849
28	Mel133	PLX	1hr	AKT-pS473	1.12118036401104	0.0634342355880678	Good	12.4488926845368
29	Mel133	SR	1hr	AKT-pS473	1.53365951218275	0.0304226616555699	Good	5.1920348312836
30	Mel133	St	1hr	AKT-pS473	1.25984564415382	0.0329405754726262	Good	5.70335917246421
31	Mel133	Tm 	1hr	AKT-pS473	1.4374810815763	0.035817506508164	Good	6.17929733060634
32	Mel133	991	1hr	AKT-pS473	1.49880757315183	0.0353962645409176	Good	3.5595084558907
33	Mel133	901	12hr	AKT-pS473	1.28484167683914	0.0438579545578191	Good	0.443684113869854
34	Mel133	AK	12hr	AKT-pS473	0.116225833472636	0.0540282141884949	Good	0.391729694835019
35	Mel133	Nt	12hr	AKT-pS473	1.01838244441709	0.0338063337663	Good	0.48127815916378
36	Mel133	PLX	12hr	AKT-pS473	1.02978795573105	0.0670992431320755	Good	0.386172209676196
37	Mel133	SR	12hr	AKT-pS473	0.766193148459322	0.0625343579879936	Good	0.487477067863684
38	Mel133	St	12hr	AKT-pS473	0.904390292959172	0.0354110528530792	Good	0.568214532293503
39	Mel133	Tm 	12hr	AKT-pS473	1.50225383117453	0.0350248256661371	Good	0.531239549832718
40	Mel133	991	12hr	AKT-pS473	1.03069964208248	0.0371649789294334	Good	0.514221464511651
41	Mel133	901	24hr	AKT-pS473	1.43893137392992	0.0342220881326825	Good	1.16910056476811
42	Mel133	AK	24hr	AKT-pS473	0.105179516830855	0.10595038366737	Good	1.23231349829365
43	Mel133	Nt	24hr	AKT-pS473	0.86551432481846	0.0420367199716845	Good	1.67514250572336
44	Mel133	PLX	24hr	AKT-pS473	1.64347943290847	0.0348509594835167	Good	2.04452219539706
45	Mel133	SR	24hr	AKT-pS473	1.20088376166072	0.043929473665896	Good	1.30036089712472
46	Mel133	St	24hr	AKT-pS473	0.921481558719387	0.037003291883988	Good	1.76691290874899
47	Mel133	Tm 	24hr	AKT-pS473	1.44355950413715	0.0367493730623272	Good	2.06920441124542
48	Mel133	991	24hr	AKT-pS473	0.929990703844605	0.0398482024010982	Good	2.17966483509658
49	Mel133	901	48hr	AKT-pS473	1.94780804951647	0.0293112900745313	Good	1.47281056434785
50	Mel133	AK	48hr	AKT-pS473	0.247302566758807	0.0506091216780414	Good	1.32617781578401
51	Mel133	Nt	48hr	AKT-pS473	1.37735254883917	0.112801453416032	Poor	1.23079076496437
52	Mel133	PLX	48hr	AKT-pS473	1.99637163428345	0.0445027355942665	Good	1.96772842067759
53	Mel133	SR	48hr	AKT-pS473	2.46422102893148	0.0733135631377028	Undet.	2.14872774943348
54	Mel133	St	48hr	AKT-pS473	1.63847924730031	0.0779994648750734	Good	1.55903309351981
55	Mel133	Tm 	48hr	AKT-pS473	3.49630952730506	0.040940014452546	Good	1.60068381187919
56	Mel133	991	48hr	AKT-pS473	1.56673613972797	0.049833998102037	Poor	2.28295594333601
57	Mel133	DMSO	5min	AKT-pS473	0.735673955817111	0.0396451973588778	Good	2.41768699862131
58	Mel133	DMSO	15min	AKT-pS473	0.835448375290674	0.0420177041612965	Good	1.76107594904122
59	Mel133	DMSO	30min	AKT-pS473	1.70639864167071	0.0366640403944595	Undet.	3.42423667466599
60	Mel133	DMSO	1hr	AKT-pS473	1.6006815083255	0.0411645965262277	Good	4.74401090234355
61	Mel133	DMSO	12hr	AKT-pS473	1.04416526395733	0.036980224511583	Good	0.845309563728703
62	Mel133	DMSO	24hr	AKT-pS473	1.1742053381845	0.0429214976875648	Good	3.75181432694227
63	Mel133	DMSO	48hr	AKT-pS473	1.45030683763622	0.125586934220803	Undet.	2.05572887767797
64	A2058	DMSO-2	mix	AKT-pS473	1.15587519626589	0.0429436078496268	Good	1.11755790500647
65	Mel133	DMSO-2	mix	AKT-pS473	0.608857468117593	0.0411417662639678	Good	0.469165185503809
1	Mel133	901	5min	Aurora-A-pT288	0.168730939235519	0.0807750435437839	Undet.	9.57619912794769
2	Mel133	AK	5min	Aurora-A-pT288	0.186495397021924	0.0597526550038335	Good	9.6345808078641
3	Mel133	Nt	5min	Aurora-A-pT288	0.193940699722416	0.0879331242201568	Good	9.10379244791541
4	Mel133	PLX	5min	Aurora-A-pT288	0.217379298394646	0.0826274385619095	Good	9.10550659644938
5	Mel133	SR	5min	Aurora-A-pT288	0.190352702124315	0.051707859908546	Good	8.09392750061962
6	Mel133	St	5min	Aurora-A-pT288	0.208652463520323	0.0400388042618195	Good	8.69088844904177
7	Mel133	Tm 	5min	Aurora-A-pT288	0.176097553157388	0.0525003888501401	Good	10.133980604158
8	Mel133	991	5min	Aurora-A-pT288	0.202624515019468	0.0681370851651234	Good	10.0016119933202
9	Mel133	901	15min	Aurora-A-pT288	0.181372747106111	0.038671626446209	Good	12.0933243584373
10	Mel133	AK	15min	Aurora-A-pT288	0.154171101829473	0.0867172221603348	Good	9.02383480786639
11	Mel133	Nt	15min	Aurora-A-pT288	0.176219630079651	0.0405028822635629	Good	8.42206796964171
12	Mel133	PLX	15min	Aurora-A-pT288	0.223301720758341	0.0395993008820897	Good	8.23948912248106
13	Mel133	SR	15min	Aurora-A-pT288	0.15203385501139	0.0502123262725335	Good	8.90501450026757
14	Mel133	St	15min	Aurora-A-pT288	0.181741456716144	0.0493145657887703	Good	8.4158694512565
15	Mel133	Tm 	15min	Aurora-A-pT288	0.190608417119718	0.0532076743109062	Good	10.0120455828518
16	Mel133	991	15min	Aurora-A-pT288	0.18530157122511	0.0704463113807723	Good	11.8211152970182
17	Mel133	901	30min	Aurora-A-pT288	0.157616168139497	0.0630985358408149	Good	24.5431867795271
18	Mel133	AK	30min	Aurora-A-pT288	0.172198936860737	0.0474158565979577	Undet.	24.5406043577867
19	Mel133	Nt	30min	Aurora-A-pT288	0.160429071336282	0.0403892886350759	Good	10.2299555653497
20	Mel133	PLX	30min	Aurora-A-pT288	0.200643164429867	0.0449943232100306	Good	11.3205916072339
21	Mel133	SR	30min	Aurora-A-pT288	0.175741151903977	0.0718167406114489	Good	21.4209410859936
22	Mel133	St	30min	Aurora-A-pT288	0.16849366117332	0.0915400030784251	Good	1.02617567086539
23	Mel133	Tm 	30min	Aurora-A-pT288	0.179549053610924	0.0509937589427247	Good	0.958165213502661
24	Mel133	991	30min	Aurora-A-pT288	0.190068110584432	0.08024515796964	Good	0.91316950983685
25	Mel133	901	1hr	Aurora-A-pT288	0.154122359888636	0.0487610118504125	Good	0.0818272755012449
26	Mel133	AK	1hr	Aurora-A-pT288	0.179981162679296	0.0469008811257221	Good	1.15966560122286
27	Mel133	Nt	1hr	Aurora-A-pT288	0.213944085467623	0.0452922136190462	Good	1.33524550517221
28	Mel133	PLX	1hr	Aurora-A-pT288	0.169263571424471	0.0402734579512924	Good	2.01596940750956
29	Mel133	SR	1hr	Aurora-A-pT288	0.14886852613644	0.0454610856522523	Good	2.3796979127693
30	Mel133	St	1hr	Aurora-A-pT288	0.186264650935205	0.039356356459636	Good	1.94360916753555
31	Mel133	Tm 	1hr	Aurora-A-pT288	0.193929608307897	0.0482833596460593	Good	2.13261002253198
32	Mel133	991	1hr	Aurora-A-pT288	0.162980136796788	0.0454166723836886	Undet.	2.58319871077374
33	Mel133	901	12hr	Aurora-A-pT288	0.146805358528814	0.0496034629811604	Good	0.187034195831503
34	Mel133	AK	12hr	Aurora-A-pT288	0.117111304294896	0.0547851865053469	Good	1.09668672316649
35	Mel133	Nt	12hr	Aurora-A-pT288	0.13938389412997	0.106607630181609	Good	1.7272699461437
36	Mel133	PLX	12hr	Aurora-A-pT288	0.145216677293892	0.0893796265062038	Good	1.25751078769676
37	Mel133	SR	12hr	Aurora-A-pT288	0.100968841289386	0.0554264077987522	Good	1.41124743311983
38	Mel133	St	12hr	Aurora-A-pT288	0.11789436175378	0.051899216823193	Good	2.87106256642334
39	Mel133	Tm 	12hr	Aurora-A-pT288	0.133319141249005	0.0486282379032623	Good	3.12152715825649
40	Mel133	991	12hr	Aurora-A-pT288	0.121853026231229	0.119208268992808	Undet.	5.33928565055805
41	Mel133	901	24hr	Aurora-A-pT288	0.121339882154179	0.0911263106887103	Good	1.74128185974894
42	Mel133	AK	24hr	Aurora-A-pT288	0.123690531270704	0.0475771565114096	Good	2.10220694973766
43	Mel133	Nt	24hr	Aurora-A-pT288	0.120752773900269	0.0974516595077645	Good	2.64205051028724
44	Mel133	PLX	24hr	Aurora-A-pT288	0.142758058129402	0.0461411988860142	Good	0.402892419146482
45	Mel133	SR	24hr	Aurora-A-pT288	0.162993940563504	0.127683520178869	Good	0.43818134641661
46	Mel133	St	24hr	Aurora-A-pT288	0.131712660617085	0.0701602321347679	Good	0.472099914375242
47	Mel133	Tm 	24hr	Aurora-A-pT288	0.136017000836708	0.0546585220052328	Good	0.453356810546254
48	Mel133	991	24hr	Aurora-A-pT288	0.167509649576661	0.0835605547962919	Good	0.525476139658023
49	Mel133	901	48hr	Aurora-A-pT288	0.173180884329615	0.0472558887576207	Good	0.344516047604096
50	Mel133	AK	48hr	Aurora-A-pT288	0.175767721676265	0.0423039239545368	Good	0.498226289013543
51	Mel133	Nt	48hr	Aurora-A-pT288	0.290947770459963	0.103029548968372	Good	0.549971901037865
52	Mel133	PLX	48hr	Aurora-A-pT288	0.200415933203276	0.0397639937306182	Good	0.449531683976281
53	Mel133	SR	48hr	Aurora-A-pT288	0.256309023624447	0.0879052924350645	Poor	0.42389238555737
54	Mel133	St	48hr	Aurora-A-pT288	0.320066940472849	0.0913213852199052	Good	0.559792619075487
55	Mel133	Tm 	48hr	Aurora-A-pT288	0.180261374551281	0.040060916552629	Good	0.354265279331165
56	Mel133	991	48hr	Aurora-A-pT288	0.256154572263281	0.0423276372734746	Undet.	0.355522664247833
57	Mel133	DMSO	5min	Aurora-A-pT288	0.195491276062441	0.0467801179961858	Undet.	0.287189728873899
58	Mel133	DMSO	15min	Aurora-A-pT288	0.130361818544483	0.0465979997728671	Good	0.348052707759506
59	Mel133	DMSO	30min	Aurora-A-pT288	0.162132119446507	0.0408757166462021	Good	0.360403272282418
60	Mel133	DMSO	1hr	Aurora-A-pT288	0.185525358838318	0.0382309855795236	Good	0.454764278992868
61	Mel133	DMSO	12hr	Aurora-A-pT288	0.104812649064588	0.0553192562770166	Undet.	0.561572346043047
62	Mel133	DMSO	24hr	Aurora-A-pT288	0.147871044280761	0.0438325262678957	Good	1.0739260301853
63	Mel133	DMSO	48hr	Aurora-A-pT288	0.261219334544485	0.0871455810173428	Good	0.608663236724043
64	A2058	DMSO-2	mix	Aurora-A-pT288	0.168104312945529	0.0502529837735885	Good	0.217272467390488
65	Mel133	DMSO-2	mix	Aurora-A-pT288	0.159654314200461	0.0829951817169137	Undet.	0.234586067506278
1	Mel133	901	5min	b-Actin	2.67210821077299	0.115480672106873	Undet.	10.4285688373922
2	Mel133	AK	5min	b-Actin	2.85047001429752	0.15135992300523	Undet.	12.266380830217
3	Mel133	Nt	5min	b-Actin	3.133247693095	0.175823231690352	Undet.	11.7633839221225
4	Mel133	PLX	5min	b-Actin	3.13549933029712	0.119234096995014	Undet.	10.5455805781671
5	Mel133	SR	5min	b-Actin	3.1416943194361	0.182913412652418	Undet.	12.4004719456123
6	Mel133	St	5min	b-Actin	3.58531142915195	0.162513956484353	Undet.	12.4970983606034
7	Mel133	Tm 	5min	b-Actin	3.04975992305882	0.102579935364765	Good	9.4500977474872
8	Mel133	991	5min	b-Actin	4.04282708540065	0.154265212142203	Undet.	12.239019315047
9	Mel133	901	15min	b-Actin	3.58453581213379	0.106659122198819	Undet.	9.07420268221833
10	Mel133	AK	15min	b-Actin	2.72008901908069	0.0527492442368154	Poor	9.27836566107616
11	Mel133	Nt	15min	b-Actin	3.33405272595128	0.14109551549468	Undet.	13.636349109771
12	Mel133	PLX	15min	b-Actin	4.88635593250535	0.0884372352733681	Undet.	16.0848637207023
13	Mel133	SR	15min	b-Actin	2.78177914616738	0.121340271671154	Undet.	25.7813986665715
14	Mel133	St	15min	b-Actin	3.57892065616832	0.173156452836282	Undet.	35.3931500975752
15	Mel133	Tm 	15min	b-Actin	3.62322180241317	0.12550610978463	Undet.	14.1131203426136
16	Mel133	991	15min	b-Actin	2.85639297220594	0.151236604295898	Undet.	9.60300468573829
17	Mel133	901	30min	b-Actin	2.81990289817377	0.143506055620621	Undet.	1.14459583178784
18	Mel133	AK	30min	b-Actin	2.59332299856825	0.164432482787865	Undet.	1.1552538779331
19	Mel133	Nt	30min	b-Actin	2.28438878647616	0.138153666245977	Undet.	1.49348730961351
20	Mel133	PLX	30min	b-Actin	4.52332636078919	0.161453731883107	Undet.	1.48050943931142
21	Mel133	SR	30min	b-Actin	3.70366133884773	0.163140516270968	Undet.	2.4958384712737
22	Mel133	St	30min	b-Actin	2.87395275296597	0.308199271802117	Poor	4.32418667374559
23	Mel133	Tm 	30min	b-Actin	3.59382427279257	0.11411415831493	Undet.	3.19253214063069
24	Mel133	991	30min	b-Actin	3.3109331827376	0.202029098512021	Undet.	3.17955225253067
25	Mel133	901	1hr	b-Actin	3.32133889433329	0.109773604458474	Undet.	2.30312128992566
26	Mel133	AK	1hr	b-Actin	2.74349597510992	0.27939737974277	Undet.	3.30116633111153
27	Mel133	Nt	1hr	b-Actin	3.83381038036207	0.306346784645314	Poor	2.08038408130571
28	Mel133	PLX	1hr	b-Actin	3.13340838696249	0.191156867787285	Undet.	3.06097394314263
29	Mel133	SR	1hr	b-Actin	3.11830455272501	0.167652046370319	Undet.	2.98545584161541
30	Mel133	St	1hr	b-Actin	3.61779664527259	0.164334644720352	Undet.	7.74472024703945
31	Mel133	Tm 	1hr	b-Actin	3.67880060966465	0.0914042869695712	Undet.	3.98459201339016
32	Mel133	991	1hr	b-Actin	4.52086345845186	0.145716548754666	Undet.	3.199506321633
33	Mel133	901	12hr	b-Actin	2.89666294521843	0.188326320902766	Undet.	0.368429049165252
34	Mel133	AK	12hr	b-Actin	1.31012501287516	0.149516369973856	Undet.	0.366636112183865
35	Mel133	Nt	12hr	b-Actin	3.24016037520162	0.163336684954828	Undet.	0.317174649105804
36	Mel133	PLX	12hr	b-Actin	3.27159480058448	0.0883930722800253	Undet.	0.324159582667522
37	Mel133	SR	12hr	b-Actin	1.44468048999921	0.149024870461987	Undet.	0.323753433648222
38	Mel133	St	12hr	b-Actin	1.78396815078152	0.213336399938313	Undet.	0.304893010255583
39	Mel133	Tm 	12hr	b-Actin	1.81283300484324	0.223564150786069	Undet.	0.345477828248618
40	Mel133	991	12hr	b-Actin	2.14060294762644	0.13027091811043	Undet.	0.349197500090429
41	Mel133	901	24hr	b-Actin	2.60735003690649	0.146406268156757	Undet.	0.299650961302046
42	Mel133	AK	24hr	b-Actin	0.595564464421775	0.212186373455017	Undet.	0.291384645006949
43	Mel133	Nt	24hr	b-Actin	2.97498189062523	0.154768121194806	Undet.	0.347083547113604
44	Mel133	PLX	24hr	b-Actin	3.66518011958169	0.161029167651551	Undet.	0.349313927468826
45	Mel133	SR	24hr	b-Actin	3.42581423837724	0.139275448342995	Undet.	0.496708238419323
46	Mel133	St	24hr	b-Actin	3.02359806568073	0.140282094775792	Undet.	0.915482722098667
47	Mel133	Tm 	24hr	b-Actin	1.38200933349253	0.201287467404893	Undet.	0.411721617083668
48	Mel133	991	24hr	b-Actin	2.82186927152902	0.153580229678578	Undet.	0.52486732424938
49	Mel133	901	48hr	b-Actin	5.47373486382863	0.144126300625573	Undet.	7.17018123742185
50	Mel133	AK	48hr	b-Actin	2.00061340574521	0.105452992657762	Undet.	9.57709064906236
51	Mel133	Nt	48hr	b-Actin	13.5962493480989	0.0418854666322743	Good	13.4790009874243
52	Mel133	PLX	48hr	b-Actin	8.78122674185933	0.0441541651153009	Undet.	8.52949466254327
53	Mel133	SR	48hr	b-Actin	9.11121321215117	0.0507147589111602	Good	9.85721617679645
54	Mel133	St	48hr	b-Actin	14.1353458520231	0.0753779220035782	Good	15.6167680035536
55	Mel133	Tm 	48hr	b-Actin	5.07725355779704	0.127484654669213	Undet.	10.3632646351271
56	Mel133	991	48hr	b-Actin	8.36416079234937	0.0345045127796268	Good	11.5441028008118
57	Mel133	DMSO	5min	b-Actin	5.14570699802011	0.202032395262766	Undet.	8.41648394160496
58	Mel133	DMSO	15min	b-Actin	4.56420142132926	0.190524879818903	Undet.	4.32397917192592
59	Mel133	DMSO	30min	b-Actin	5.62196799733975	0.102030315078136	Undet.	8.48129698127696
60	Mel133	DMSO	1hr	b-Actin	5.39850358982818	0.0919120547955676	Undet.	10.8812410547751
61	Mel133	DMSO	12hr	b-Actin	2.88983040012699	0.140145328786789	Undet.	14.7228868674436
62	Mel133	DMSO	24hr	b-Actin	5.15544289582314	0.130056352851308	Undet.	46.893847533418
63	Mel133	DMSO	48hr	b-Actin	16.8645767967198	0.0748461654667837	Good	23.7148545371378
64	A2058	DMSO-2	mix	b-Actin	2.5089314823676	0.112158745495811	Undet.	5.21268296970914
65	Mel133	DMSO-2	mix	b-Actin	1.6809211684342	0.113673655405948	Good	3.03204961361591
1	Mel133	901	5min	b-Catenin	1.41826572539726	0.0415433719121159	Good	9.08668143243407
2	Mel133	AK	5min	b-Catenin	2.5381774893545	0.0418473640797614	Undet.	7.44510761859049
3	Mel133	Nt	5min	b-Catenin	2.63294622505569	0.0402742283948112	Undet.	8.03288460912051
4	Mel133	PLX	5min	b-Catenin	1.26638841765497	0.0447101510681797	Good	9.52625657982926
5	Mel133	SR	5min	b-Catenin	2.88849116396218	0.0443893276406042	Undet.	8.32601303815069
6	Mel133	St	5min	b-Catenin	3.11167595083884	0.045295157769553	Undet.	9.73593413725344
7	Mel133	Tm 	5min	b-Catenin	1.3645946100051	0.0430626995353198	Good	7.49392081627217
8	Mel133	991	5min	b-Catenin	4.017245379046	0.045699314919573	Good	8.01159135495093
9	Mel133	901	15min	b-Catenin	3.04096891326603	0.053342745591638	Undet.	10.393464943379
10	Mel133	AK	15min	b-Catenin	1.61002738492819	0.0507571962268643	Good	15.038626110798
11	Mel133	Nt	15min	b-Catenin	3.85883407947555	0.0520665373643221	Good	19.3956965968623
12	Mel133	PLX	15min	b-Catenin	3.90354817371731	0.0449009568171476	Undet.	13.3030857769136
13	Mel133	SR	15min	b-Catenin	1.27634469175236	0.0530569131004672	Good	9.17634294662805
14	Mel133	St	15min	b-Catenin	3.21681843915746	0.0518113216439503	Good	1.10458694761332
15	Mel133	Tm 	15min	b-Catenin	2.42175813075999	0.0523339678397864	Undet.	0.0814619424205375
16	Mel133	991	15min	b-Catenin	2.3794637264498	0.0541431500207375	Good	1.27860240264681
17	Mel133	901	30min	b-Catenin	2.45281753592976	0.0484235018993577	Undet.	2.44623326884775
18	Mel133	AK	30min	b-Catenin	2.5159741012478	0.0514112209806091	Undet.	1.92304190322813
19	Mel133	Nt	30min	b-Catenin	2.72000936538368	0.0518813012375736	Good	2.00482944230447
20	Mel133	PLX	30min	b-Catenin	3.20518509539737	0.0369893347123062	Undet.	1.83916019417823
21	Mel133	SR	30min	b-Catenin	3.55585393792945	0.0453200458906548	Good	1.72626717593188
22	Mel133	St	30min	b-Catenin	3.16515625538654	0.06096097433243	Undet.	2.25376664738706
23	Mel133	Tm 	30min	b-Catenin	3.46989196758903	0.0479724510409108	Good	0.427626966335538
24	Mel133	991	30min	b-Catenin	3.42773169064099	0.0408948043972602	Good	6.0570270182516
25	Mel133	901	1hr	b-Catenin	2.80571164503751	0.0385640804029269	Undet.	2.8352844902701
26	Mel133	AK	1hr	b-Catenin	3.35642592508278	0.0602857764589434	Undet.	1.0479137348223
27	Mel133	Nt	1hr	b-Catenin	4.10312171869645	0.0989932261948397	Undet.	0.358355534746285
28	Mel133	PLX	1hr	b-Catenin	2.82075191089003	0.0821357907719501	Undet.	0.25604348334922
29	Mel133	SR	1hr	b-Catenin	2.99845008595904	0.0463685423734195	Undet.	0.323588752779331
30	Mel133	St	1hr	b-Catenin	3.70507340708455	0.0414750553622283	Undet.	0.348101615153291
31	Mel133	Tm 	1hr	b-Catenin	2.84563780616155	0.0388613607213553	Undet.	0.281873872520808
32	Mel133	991	1hr	b-Catenin	3.48475093649641	0.0435310751485186	Good	0.321839488552794
33	Mel133	901	12hr	b-Catenin	2.44007198137968	0.0409428096521252	Undet.	0.215667224965003
34	Mel133	AK	12hr	b-Catenin	2.14231825033436	0.0519905460153111	Undet.	0.167700304100296
35	Mel133	Nt	12hr	b-Catenin	2.6417445892996	0.0498928863170845	Good	0.262635095527579
36	Mel133	PLX	12hr	b-Catenin	2.2859527157274	0.0457371781664857	Good	0.245544263061671
37	Mel133	SR	12hr	b-Catenin	1.99544993206665	0.0553932273178081	Undet.	0.265443688883097
38	Mel133	St	12hr	b-Catenin	2.10078663040391	0.0562574163758275	Undet.	0.262937778756097
39	Mel133	Tm 	12hr	b-Catenin	2.62516249804057	0.053606848062673	Undet.	0.240026722436687
40	Mel133	991	12hr	b-Catenin	2.5070579237295	0.072128019152979	Good	4.61307396756042
41	Mel133	901	24hr	b-Catenin	3.35592768637583	0.0558856445967168	Undet.	5.45112050838237
42	Mel133	AK	24hr	b-Catenin	1.83851675094532	0.0693701884493944	Good	7.01381579896218
43	Mel133	Nt	24hr	b-Catenin	2.59281946403805	0.0658094050276056	Undet.	9.94125706833589
44	Mel133	PLX	24hr	b-Catenin	3.98607075950422	0.0662400097037206	Good	6.89901960037834
45	Mel133	SR	24hr	b-Catenin	3.3695602504663	0.0638321965212161	Undet.	8.00741247047661
46	Mel133	St	24hr	b-Catenin	2.89456700840945	0.0569413617515735	Good	7.25874682205475
47	Mel133	Tm 	24hr	b-Catenin	2.37582193501014	0.0488120119302398	Good	5.29511244662547
48	Mel133	991	24hr	b-Catenin	3.48534597109105	0.109447808570987	Good	9.52392606057724
49	Mel133	901	48hr	b-Catenin	5.69540526305071	0.0604085571166795	Good	4.2046037645224
50	Mel133	AK	48hr	b-Catenin	4.04164265987295	0.0499134542816874	Undet.	12.122280594114
51	Mel133	Nt	48hr	b-Catenin	7.18059932846715	0.0875908436284126	Good	15.8995189410325
52	Mel133	PLX	48hr	b-Catenin	8.27188745902793	0.0875698138070993	Good	4.03676817768925
53	Mel133	SR	48hr	b-Catenin	10.9442558517267	0.0845927873539899	Good	7.90818788788716
54	Mel133	St	48hr	b-Catenin	10.7220468179184	0.0906519284895772	Good	5.31715060937768
55	Mel133	Tm 	48hr	b-Catenin	5.29874983806612	0.0572852117041737	Good	5.91834083027324
56	Mel133	991	48hr	b-Catenin	7.25948555852391	0.0942950322404779	Good	9.29352731491081
57	Mel133	DMSO	5min	b-Catenin	3.92125593330092	0.0549812788343299	Good	6.38500995191045
58	Mel133	DMSO	15min	b-Catenin	3.42704302925429	0.0615713447501997	Good	8.68549172575175
59	Mel133	DMSO	30min	b-Catenin	4.11444407640826	0.0612623654233816	Good	6.73037970998851
60	Mel133	DMSO	1hr	b-Catenin	4.188635876378	0.0541658751667308	Good	6.2368428029003
61	Mel133	DMSO	12hr	b-Catenin	2.54012176491128	0.0439326613601147	Good	7.09852722656205
62	Mel133	DMSO	24hr	b-Catenin	3.949192017112	0.041008669820352	Good	16.2923367759727
63	Mel133	DMSO	48hr	b-Catenin	13.7772157397747	0.0682179447334905	Undet.	19.1264617585394
64	A2058	DMSO-2	mix	b-Catenin	2.76931730978516	0.049957358319435	Good	5.91762408952035
65	Mel133	DMSO-2	mix	b-Catenin	3.07844814536626	0.0473685125059562	Good	4.3491722462902
1	Mel133	901	5min	c-JUN-pS73	1.06381905445284	0.045437843731427	Good	43.0806004041535
2	Mel133	AK	5min	c-JUN-pS73	0.939633576523216	0.0327318434518594	Good	37.5714305107132
3	Mel133	Nt	5min	c-JUN-pS73	1.15843738461899	0.0332218560515453	Good	37.9713687110964
4	Mel133	PLX	5min	c-JUN-pS73	0.873493679535364	0.100781166435314	Good	42.2642441348518
5	Mel133	SR	5min	c-JUN-pS73	0.884140776714828	0.0434421667384809	Good	42.8605248721098
6	Mel133	St	5min	c-JUN-pS73	1.1618146862232	0.0609492705041511	Good	28.1099240525358
7	Mel133	Tm 	5min	c-JUN-pS73	0.789979003579247	0.0489086894133649	Good	29.8265469950795
8	Mel133	991	5min	c-JUN-pS73	0.995859478883972	0.0309002528895634	Undet.	43.9174977271608
9	Mel133	901	15min	c-JUN-pS73	1.62702572543307	0.0322892915946362	Good	110.943442327946
10	Mel133	AK	15min	c-JUN-pS73	1.44727373702015	0.074467964952899	Good	42.0654256731163
11	Mel133	Nt	15min	c-JUN-pS73	1.30906531289529	0.0616763759264754	Good	4.4560792746871
12	Mel133	PLX	15min	c-JUN-pS73	1.55435191471901	0.0457839699349437	Good	4.74226290886067
13	Mel133	SR	15min	c-JUN-pS73	1.54114162475145	0.0514803328829041	Good	5.2734923735087
14	Mel133	St	15min	c-JUN-pS73	1.54343572289589	0.0690203598718667	Undet.	9.98018896530023
15	Mel133	Tm 	15min	c-JUN-pS73	1.56637651223935	0.0519301258295898	Good	8.37466788946036
16	Mel133	991	15min	c-JUN-pS73	1.61772250990649	0.066346544403164	Good	12.1350413144328
17	Mel133	901	30min	c-JUN-pS73	1.35366188913517	0.0439451022077321	Good	5.57974798187789
18	Mel133	AK	30min	c-JUN-pS73	1.49737605285069	0.0565765081557514	Good	6.55050027796838
19	Mel133	Nt	30min	c-JUN-pS73	1.56058083986132	0.0558358645281433	Good	13.1400854330331
20	Mel133	PLX	30min	c-JUN-pS73	1.98986121307158	0.0481303623343728	Good	26.7676637475708
21	Mel133	SR	30min	c-JUN-pS73	1.93059332577792	0.0414419208474382	Good	7.41373517848252
22	Mel133	St	30min	c-JUN-pS73	1.77344917828885	0.0412262728340466	Good	1.48377494167956
23	Mel133	Tm 	30min	c-JUN-pS73	1.68632772312933	0.0666592659351986	Good	1.48532122951127
24	Mel133	991	30min	c-JUN-pS73	1.58019133060062	0.0504050405889561	Good	1.33473663782523
25	Mel133	901	1hr	c-JUN-pS73	1.61814273763062	0.0531193173574642	Good	1.50663489821307
26	Mel133	AK	1hr	c-JUN-pS73	1.96757385857382	0.039902930041636	Good	1.31319399484543
27	Mel133	Nt	1hr	c-JUN-pS73	2.10766992637177	0.0329980324432687	Good	1.30071362072021
